#mFISH-survey output
#output UTC: Sunday, 02. February 2020 05:28:07PM
#source directory: /home/imaging/surveyNAS02/nas02_survey01_data/IntegrationTest/1001844875
#manifest init time: 2020-01-28T21:34:47.125000+00:00
#decoding dim: 2
,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb1,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cd52,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cnr1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gad1,Gad2,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Igfbp6,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lamp5,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Mup5,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Penk,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pvalb,Pxdc1,Rab3b,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rprml,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a7,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,Sst,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tac2,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vip,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,area,position,total_reads,simpleClass
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,4,0,1,0,1,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,1,116,0,0,1,0,0,0,0,0,1,0,0,10,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,1,90.72000000000851,[2247.86337076 6080.2830543 ],361,107
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,1,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,16,1,0,0,1,0,0,0,0,0,8,3,0,0,1,0,0,0,0,0,0,0,1,156,0,0,1,0,0,0,0,0,1,0,0,6,0,0,2,1,0,0,10,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,133.65000000000123,[2246.51337076 6104.1330543 ],377,107
1077,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,1,0,0,3,0,74,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,1,0,2,0,10,0,0,0,0,0,0,1,1,0,1,0,0,6,5,1,9,0,3,0,0,0,8,0,0,0,34,12,0,0,1,0,0,1,1,0,1,0,0,0,20,0,0,0,1,1,0,3,0,3,0,182,0,0,4,1,1,0,1,2,0,1,0,1,1,0,22,0,0,0,0,0,0,0,4,0,0,0,21,1,1,0,4,0,0,1,0,0,0,2,6,2,1,2,0,1,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,70,0,0,4,5,0,0,0,0,0,26,1,1,0,3,0,0,0,0,0,0,1,2,432,0,0,0,0,0,1,0,0,0,0,1,18,0,0,15,0,2,0,26,0,0,2,19,0,0,0,0,1,0,0,3,0,7,0,2,0,0,0,0,0,0,14,2,0,2,0,0,0,289.17000000000485,[2251.91337076 5727.9330543 ],1245,107
1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,14,0,16,0,0,0,2,0,0,0,0,1,8,8,0,0,1,0,0,0,0,0,0,1,0,124,0,1,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,2,0,1,121.5,[2246.96337076 6159.0330543 ],308,104
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,0,0,2,0,1,0,14,0,0,1,0,0,3,0,0,0,0,1,10,1,0,0,7,0,0,0,0,0,0,0,2,252,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,233.27999999999147,[2251.46337076 6271.9830543 ],499,104
1080,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,2,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,113.40000000000327,[2250.56337076 4815.7830543 ],70,97
1081,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,1,0,0,1,0,0,1,1,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,2,0,38,0,0,2,2,0,0,0,0,0,12,0,2,0,3,0,0,0,0,0,0,6,0,258,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,8,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,6,1,0,2,4,0,0,165.24000000000476,[2251.91337076 5132.5830543 ],650,72
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,1,0,1,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,10,4,0,0,1,1,0,0,1,0,1,0,0,0,50,0,0,0,0,0,0,3,0,0,0,156,0,0,1,0,0,0,0,1,0,1,0,0,2,0,44,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,42,0,32,0,0,3,1,0,2,1,0,0,22,0,0,0,3,0,0,0,0,0,0,5,0,722,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,5,0,0,652.8599999999919,[2259.11337076 5592.4830543 ],1419,96
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,5,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,18,0,2,0,0,0,2,0,0,0,0,0,10,2,0,0,1,0,0,0,0,0,0,0,0,106,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,90.71999999999706,[2251.46337076 6087.4830543 ],241,107
1084,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,1,247.86000000000016,[2255.06337076 4863.0330543 ],220,104
1085,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,2,0,0,0,0,1,84,0,1,0,4,1,0,0,0,1,0,0,0,0,1,0,58,2,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,1,0,8,0,0,1,0,0,6,15,0,4,0,2,0,0,0,3,0,0,0,32,16,1,0,0,3,0,6,1,0,1,0,3,0,30,0,0,0,0,0,0,8,0,2,0,224,0,0,2,0,0,1,2,0,0,5,0,0,5,0,26,2,1,0,0,0,0,1,2,0,0,0,8,1,0,0,4,0,0,1,0,0,1,0,12,2,0,3,0,0,12,0,0,0,0,0,0,2,0,3,1,0,0,0,2,0,0,0,0,0,0,26,0,82,1,2,4,10,0,1,0,0,0,18,4,2,0,3,0,0,0,0,0,0,2,0,406,1,1,0,0,1,1,0,0,1,0,0,46,0,0,13,1,1,0,28,0,0,0,11,1,0,0,0,0,0,0,2,1,7,0,2,0,0,0,1,0,3,22,1,1,3,0,0,0,374.21999999998764,[2256.86337076 5693.7330543 ],1361,107
1086,0,0,0,2,1,1,0,0,1,4,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,16,1,0,1,0,0,1,2,0,1,1,2,2,0,3,0,0,0,0,0,2,0,0,0,7,5,5,0,0,0,1,0,0,2,0,0,0,0,304,280,1,0,1,12,10,7,3,5,0,2,0,2,4,0,0,0,1,0,0,0,0,1,0,40,9,0,0,0,3,1,6,0,0,1,3,0,1,0,10,1,2,0,0,2,0,0,1,1,0,0,6,0,1,1,0,0,0,2,0,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,10,0,6,34,0,278,0,4,6,3,0,5,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,188,2,0,0,2,3,0,0,0,2,1,2,710,0,0,5,0,1,2,0,0,1,0,2,0,0,2,0,0,1,0,8,1,2,1,6,2,7,3,1,0,0,2,0,0,7,5,0,0,405.0,[2258.21337076 5823.7830543 ],2153,107
1087,0,0,0,0,5,1,0,1,0,1,0,0,0,1,0,0,0,1,3,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,230,2,1,1,5,0,1,1,0,0,5,0,0,166,1,1,2,1,0,1,0,1,2,0,0,0,0,0,0,80,0,0,1,3,0,0,0,0,0,2,8,2,0,3,0,0,0,0,3,2,1,0,1,0,14,6,4,4,0,0,0,0,1,11,0,1,0,38,6,0,0,1,1,0,4,5,0,1,0,0,0,70,0,0,0,0,0,1,1,0,1,0,504,0,0,14,0,1,1,8,3,0,8,1,1,0,0,50,2,0,1,0,0,0,0,6,0,1,0,82,8,0,0,28,0,0,7,0,0,0,4,0,6,1,5,1,1,54,0,1,0,0,0,5,0,0,4,2,0,1,1,0,0,0,4,0,1,3,44,0,112,1,2,1,17,0,9,0,0,2,52,6,0,0,16,0,0,0,0,1,1,5,11,864,1,1,1,0,0,2,0,0,0,0,0,24,0,0,1,1,0,1,14,0,1,1,4,0,0,0,2,0,1,12,1,0,5,0,6,0,0,0,1,1,0,48,0,1,8,18,0,1,1258.7399999999977,[2265.86337076 6389.4330543 ],2837,97
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,10,6,1,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,1,0,1,0,0,0,32,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,14,0,12,2,0,1,1,0,1,0,0,0,18,1,0,0,3,0,0,1,0,0,0,0,0,210,1,0,0,0,0,0,0,0,0,0,1,20,1,0,4,0,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,147.41999999999132,[2253.71337076 5249.5830543 ],435,107
1089,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,30,0,0,0,2,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,2,3,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,0,1,1,0,1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,8,12,0,42,0,0,1,7,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,420,0,0,0,0,0,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22,0,0,0,0,0,1,0,2,0,1,0,0,0,220.320000000004,[2255.96337076 4556.1330543 ],653,96
1090,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,118,1,1,0,2,0,0,2,0,0,2,1,0,48,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,1,0,0,0,0,0,3,4,2,0,1,1,1,0,0,4,0,1,0,1,0,6,7,2,1,0,0,0,0,1,1,0,0,1,4,4,0,0,2,1,1,1,1,0,0,0,0,2,58,0,0,0,0,0,0,2,0,3,1,248,1,0,7,0,2,0,3,1,0,5,0,0,1,0,22,1,1,0,0,0,1,0,5,0,1,0,14,6,0,0,3,0,0,0,0,0,0,10,0,2,1,3,0,0,2,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,1,2,28,0,20,0,1,2,10,0,9,0,0,0,20,3,0,0,7,0,0,0,0,0,0,1,6,350,1,0,3,0,1,0,0,1,0,1,0,12,0,0,1,0,2,0,22,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,2,12,1,0,0,5,0,0,323.18999999999124,[2258.21337076 6501.9330543 ],1214,104
1091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,8,2,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,0,30,0,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,4,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,4,0,0,0,1,0,0,106.92000000000279,[2254.61337076 5121.7830543 ],305,97
1092,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,66,1,0,0,2,0,2,0,0,0,0,1,0,62,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,5,2,1,0,0,0,0,0,3,0,1,0,10,2,0,1,2,0,0,1,2,0,2,0,0,1,18,0,0,0,0,0,0,0,0,0,0,70,0,0,3,0,0,0,2,0,0,2,1,0,0,0,12,0,1,0,0,1,0,0,4,0,0,0,27,9,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,5,0,0,0,30,0,50,0,0,0,4,0,1,0,0,1,12,2,1,0,5,0,0,0,0,2,0,0,12,230,0,0,2,0,0,1,0,0,0,0,0,12,0,1,0,0,1,0,10,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,14,0,0,2,3,0,0,218.70000000000982,[2256.41337076 6336.7830543 ],804,233
1093,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,5,0,0,1,2,4,0,0,1,0,0,0,3,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,592,330,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,4,1,2,0,0,0,3,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,6,0,0,1,0,0,0,0,0,2,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,40,0,0,2,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,291.5999999999967,[2259.56337076 4955.2830543 ],1322,67
1094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,2,2,0,0,0,0,0,0,1,2,0,14,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,88,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,3,12,2,0,0,0,0,0,0,1,0,0,0,0,1,26,0,1,0,0,0,0,9,0,0,0,24,0,0,0,0,2,0,0,1,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,24,0,26,1,0,0,3,0,2,0,0,0,14,0,0,0,6,0,0,0,0,1,0,5,0,424,0,0,1,0,0,0,0,0,0,0,0,10,0,0,3,0,1,0,6,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,291.5999999999967,[2259.56337076 5473.6830543 ],787,105
1095,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,56,0,2,1,3,0,0,0,0,0,1,2,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,1,5,7,0,0,0,0,0,0,1,1,3,0,1,0,6,1,1,0,0,0,0,0,0,9,0,0,0,2,4,0,0,0,3,0,1,0,1,1,0,0,0,20,0,0,0,0,0,0,0,0,3,0,108,0,0,5,0,1,0,1,1,0,4,1,0,1,1,8,0,0,0,0,0,0,0,2,0,0,0,50,4,1,0,19,0,0,1,0,0,1,2,0,0,1,5,0,1,4,0,0,0,0,1,1,1,0,1,2,1,1,0,1,1,0,3,0,0,2,12,0,68,0,0,0,7,0,3,0,0,0,26,1,0,0,2,0,0,0,0,0,0,1,4,220,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,0,1,10,1,1,0,0,1,0,0,0,0,0,0,12,0,0,3,3,0,0,204.11999999999952,[2255.96337076 6534.3330543 ],888,104
